3.13888611139		10000
3.13464326784		20000
3.13589547015		30000
3.15492112697		40000
3.14841703166		50000
3.14034766087		60000
3.13224096799		70000
3.13521080986		80000
3.1470761436		90000
3.13148868511		100000
3.14360778538		110000
3.1459404505		120000
3.13954508042		130000
3.14457753873		140000
3.13240578396		150000
3.14373035169		160000
3.14362856689		170000
3.13940478108		180000
3.13813085194		190000
3.13376433118		200000
3.1391850515		210000
3.14284025982		220000
3.13936026365		230000
3.13780359249		240000
3.14149143403		250000
3.14369560117		260000
3.14247725008		270000
3.14338877361		280000
3.13655470154		290000
3.14932283559		300000
3.14135760852		310000
3.14337767694		320000
3.13816018739		330000
3.13975547131		340000
3.1440595884		350000
3.14040238777		360000
3.1396023254		370000
3.14116015484		380000
3.1405252807		390000
3.14445213887		400000
3.14528988954		410000
3.14140204428		420000
3.14251362206		430000
3.14074740739		440000
3.13971746729		450000
3.14323664514		460000
3.1397124687		470000
3.14271011935		480000
3.14101399793		490000
3.14399371201		500000
3.13783698463		510000
3.14142472803		520000
3.13940539735		530000
3.14309047576		540000
3.14286701297		550000
3.13925153705		560000
3.14140501508		570000
3.14189113467		580000
3.13833366384		590000
3.13838143603		600000
3.14426369793		610000
3.14438847679		620000
3.14101088728		630000
3.13954509446		640000
3.14007516912		650000
3.14138917971		660000
3.14099232688		670000
3.14244831993		680000
3.14212298243		690000
3.14417836546		700000
3.14017585891		710000
3.14636785227		720000
3.14390802204		730000
3.14010927012		740000
3.14385714152		750000
3.14288533831		760000
3.1406141031		770000
3.14226263812		780000
3.14224918703		790000
3.14446606942		800000
3.14398624199		810000
3.14041080438		820000
3.13918657929		830000
3.14324863899		840000
3.14192571538		850000
3.13885216413		860000
3.14279638759		870000
3.14242370179		880000
3.14038748271		890000
3.1441120621		900000
3.14247127201		910000
3.14034006485		920000
3.13837081896		930000
3.14142644529		940000
3.1417398508		950000
3.14116756128		960000
3.14387717126		970000
3.14348658828		980000
3.13952814189		990000
3.14157285843		1000000
